time_min,t_target_c,t_c,t_sec_c,log_leak_mbar_l_s,heater_v,time_h
127.15124,645.756201,645.756201,563.60162,-9.973409,7.354381,2.1191873333333335
127.243792,646.218961,646.218961,564.026486,-9.978992,7.36673,2.1207298666666667
127.336263,646.681315,646.681315,564.441066,-9.990223,7.374437,2.12227105
127.428856,647.14428,647.14428,564.93463,-10.00911,7.381217,2.1238142666666664
127.521827,647.609137,647.609137,565.360854,-10.015268,7.390789,2.1253637833333334
127.614795,648.073976,648.073976,565.780147,-10.017693,7.40138,2.12691325
127.707035,648.535175,648.535175,566.211305,-10.018075,7.411631,2.1284505833333336
127.799524,648.997618,648.997618,566.657907,-10.028732,7.418985,2.129992066666667
127.891706,649.458531,649.458531,567.122415,-10.03406,7.425628,2.1315284333333335
127.984406,649.922028,649.922028,567.534124,-10.044939,7.435117,2.1330734333333337
128.077107,650.385537,650.385537,567.999988,-10.051161,7.439321,2.13461845
128.169528,650.84764,650.84764,568.481523,-10.061051,7.444129,2.1361588
128.262524,651.312621,651.312621,568.884076,-10.075089,7.454626,2.1377087333333336
128.354946,651.774732,651.774732,569.343697,-10.080736,7.459127,2.1392491000000002
128.447864,652.239322,652.239322,569.783186,-10.083129,7.467968,2.1407977333333337
128.540564,652.702821,652.702821,570.272137,-10.093626,7.471143,2.1423427333333334
128.633296,653.166478,653.166478,570.714775,-10.118671,7.479544,2.1438882666666665
128.725815,653.629076,653.629076,571.139741,-10.113311,7.486086,2.14543025
128.818012,654.09006,654.09006,571.554197,-10.136346,7.497856,2.146966866666667
128.910184,654.550919,654.550919,571.993948,-10.143684,7.504964,2.1485030666666662
129.002375,655.011874,655.011874,572.392081,-10.157308,7.515248,2.1500395833333332
129.094977,655.474883,655.474883,572.832072,-10.188096,7.526812,2.15158295
129.187485,655.937426,655.937426,573.296242,-10.178875,7.529536,2.1531247500000004
129.280496,656.402478,656.402478,573.722598,-10.171728,7.539133,2.1546749333333333
129.372968,656.864841,656.864841,574.152544,-10.184809,7.546329,2.156216133333333
129.465353,657.326765,657.326765,574.575783,-10.190967,7.553295,2.157755883333333
129.55811,657.79055,657.79055,575.045811,-10.198209,7.558606,2.159301833333333
129.650806,658.25403,658.25403,575.49548,-10.222106,7.562936,2.1608467666666664
129.742992,658.714961,658.714961,575.938892,-10.229795,7.569171,2.1623832
129.835463,659.177315,659.177315,576.405818,-10.266422,7.574647,2.1639243833333333
129.927623,659.638114,659.638114,576.815673,-10.28582,7.588476,2.1654603833333335
130.020102,660.100512,660.100512,577.281053,-10.278322,7.591629,2.1670017
130.112528,660.562638,660.562638,577.726744,-10.285852,7.600089,2.1685421333333332
130.205267,661.026333,661.026333,578.163044,-10.304803,7.609237,2.1700877833333334
130.298132,661.490662,661.490662,578.588161,-10.303814,7.61677,2.1716355333333337
130.39113,661.955652,661.955652,579.045525,-10.315619,7.621771,2.1731855
130.483348,662.416742,662.416742,579.445141,-10.334092,7.629519,2.1747224666666667
130.576092,662.88046,662.88046,579.879692,-10.35936,7.636952,2.1762682
130.668546,663.342729,663.342729,580.285819,-10.369059,7.645956,2.1778090999999997
130.76121,663.806048,663.806048,580.688598,-10.386479,7.653724,2.1793535
130.853868,664.269338,664.269338,581.179155,-10.396146,7.659621,2.1808978
130.94667,664.733349,664.733349,581.61375,-10.405813,7.668385,2.1824445000000003
131.03907,665.195351,665.195351,582.067389,-10.428848,7.672726,2.1839845
131.13171,665.658548,665.658548,582.517234,-10.431178,7.684001,2.1855284999999998
131.223946,666.119729,666.119729,582.940444,-10.461487,7.691057,2.187065766666667
131.316674,666.583371,666.583371,583.350455,-10.46171,7.701638,2.1886112333333334
131.408883,667.044416,667.044416,583.82788,-10.509057,7.709391,2.19014805
131.501334,667.506671,667.506671,584.284718,-10.504207,7.710302,2.1916889000000004
131.593521,667.967607,667.967607,584.713352,-10.53825,7.719778,2.19322535
131.685876,668.42938,668.42938,585.139086,-10.543099,7.727506,2.1947646
131.778694,668.893471,668.893471,585.557666,-10.544056,7.737645,2.1963115666666666
131.870876,669.354382,669.354382,585.981409,-10.543769,7.746065,2.1978479333333336
131.963314,669.816572,669.816572,586.410316,-10.560934,7.753351,2.199388566666667
132.055487,670.277434,670.277434,586.874401,-10.555733,7.75739,2.2009247833333334
132.14769,670.738449,670.738449,587.287208,-10.56639,7.766711,2.2024615
132.24015,671.200748,671.200748,587.704507,-10.575195,7.776407,2.2040025
132.332345,671.661727,671.661727,588.152058,-10.609429,7.785824,2.2055390833333335
132.424758,672.123789,672.123789,588.592456,-10.614566,7.793368,2.2070792999999997
132.517121,672.585606,672.585606,588.997025,-10.652086,7.804743,2.2086186833333334
132.609391,673.046954,673.046954,589.450892,-10.686351,7.807497,2.2101565166666663
132.701767,673.508833,673.508833,589.856831,-10.758998,7.817137,2.2116961166666664
132.794004,673.970018,673.970018,590.293028,-10.791063,7.822937,2.2132334
132.886759,674.433795,674.433795,590.743355,-10.830784,7.829363,2.2147793166666667
132.97945,674.89725,674.89725,591.188544,-10.885469,7.836159,2.216324166666667
133.071637,675.358185,675.358185,591.672511,-10.952756,7.838395,2.217860616666667
133.163793,675.818965,675.818965,592.108545,-10.984469,7.843271,2.21939655
133.256522,676.28261,676.28261,592.558936,-11.005781,7.849368,2.220942033333333
133.348724,676.743619,676.743619,593.005981,-10.980449,7.853422,2.2224787333333333
133.441398,677.20699,677.20699,593.458197,-11.003644,7.862834,2.2240233
133.534149,677.670746,677.670746,593.936202,-10.968006,7.871878,2.22556915
133.626336,678.131679,678.131679,594.384643,-10.999847,7.877657,2.2271056000000002
133.718788,678.593942,678.593942,594.80262,-10.956042,7.882256,2.2286464666666665
133.811141,679.055703,679.055703,595.224646,-10.979875,7.893856,2.230185683333333
133.903679,679.518393,679.518393,595.704738,-11.007823,7.89594,2.2317279833333337
133.996057,679.980285,679.980285,596.151229,-11.092466,7.903509,2.2332676166666667
134.088741,680.443705,680.443705,596.609168,-11.141153,7.906798,2.23481235
134.181568,680.907838,680.907838,597.02319,-11.204388,7.913953,2.236359466666667
134.273986,681.369929,681.369929,597.461661,-11.305302,7.919926,2.2378997666666667
134.366175,681.830874,681.830874,597.879973,-11.305462,7.931039,2.23943625
134.458581,682.292906,682.292906,598.322289,-11.305462,7.936413,2.24097635
134.551346,682.756729,682.756729,598.742427,-11.305558,7.945367,2.2425224333333333
134.643766,683.218832,683.218832,599.190383,-11.304377,7.955378,2.2440627666666666
134.736188,683.680938,683.680938,599.641496,-11.304856,7.959884,2.2456031333333333
134.829183,684.145914,684.145914,600.022221,-11.30559,7.971549,2.24715305
134.922149,684.610744,684.610744,600.426952,-11.306706,7.977616,2.248702483333333
135.014906,685.07453,685.07453,600.839099,-11.305653,7.985123,2.2502484333333332
135.107576,685.537882,685.537882,601.24117,-11.305877,7.992962,2.2517929333333333
135.199805,685.999025,685.999025,601.690575,-11.305334,7.999882,2.253330083333333
135.292469,686.462344,686.462344,602.11376,-11.30559,8.004948,2.2548744833333334
135.384963,686.924816,686.924816,602.518123,-11.306834,8.016778,2.25641605
135.47763,687.388149,687.388149,602.946725,-11.305462,8.02179,2.2579605000000003
135.570019,687.850093,687.850093,603.364129,-11.305207,8.03038,2.2595003166666667
135.662573,688.312863,688.312863,603.779084,-11.305302,8.038064,2.2610428833333334
135.755199,688.775993,688.775993,604.23645,-11.306196,8.042047,2.2625866500000003
135.848207,689.241037,689.241037,604.625419,-11.305685,8.057387,2.2641367833333335
135.940391,689.701953,689.701953,605.045585,-11.305558,8.06242,2.2656731833333335
136.032754,690.163772,690.163772,605.448494,-11.305653,8.068296,2.2672125666666667
136.125298,690.626491,690.626491,605.908854,-11.305494,8.07435,2.2687549666666667
136.217449,691.087246,691.087246,606.317632,-11.306579,8.082021,2.2702908166666664
136.310369,691.551847,691.551847,606.744377,-11.305622,8.091538,2.2718394833333333
136.403167,692.015833,692.015833,607.158126,-11.305494,8.09468,2.2733861166666665
136.495581,692.477907,692.477907,607.570996,-11.306068,8.100728,2.27492635
136.588293,692.941463,692.941463,608.016421,-11.305941,8.107147,2.2764715499999997
136.680766,693.403829,693.403829,608.481616,-11.30559,8.111122,2.278012766666667
136.772946,693.86473,693.86473,608.87614,-11.307663,8.120308,2.2795490999999997
136.865587,694.327935,694.327935,609.299632,-11.305972,8.126936,2.281093116666667
136.958354,694.791769,694.791769,609.703842,-11.305845,8.134121,2.2826392333333336
137.050525,695.252627,695.252627,610.184607,-11.305366,8.138913,2.2841754166666663
137.143297,695.716486,695.716486,610.630606,-11.30492,8.14566,2.2857216166666663
137.23597,696.179849,696.179849,611.062035,-11.305111,8.153578,2.287266166666667
137.328412,696.642059,696.642059,611.505382,-11.305494,8.159363,2.2888068666666666
137.420799,697.103995,697.103995,611.912607,-11.305717,8.165628,2.2903466499999996
137.513569,697.567845,697.567845,612.296278,-11.305972,8.175466,2.2918928166666666
137.605729,698.028646,698.028646,612.701518,-11.305302,8.183083,2.2934288166666668
137.698516,698.492578,698.492578,613.118003,-11.305494,8.19231,2.294975266666667
137.790951,698.954753,698.954753,613.490723,-11.303484,8.201285,2.29651585
137.883787,699.418937,699.418937,613.896017,-11.305909,8.211973,2.298063116666667
137.976355,699.881776,699.881776,614.316825,-11.305175,8.21848,2.2996059166666667
138.069051,700.345254,700.345254,614.699476,-11.305717,8.232134,2.30115085
138.161502,700.807509,700.807509,615.144577,-11.305207,8.236262,2.3026917
138.253906,701.269529,701.269529,615.515811,-11.305271,8.249234,2.3042317666666667
138.34683,701.734148,701.734148,615.949723,-11.305302,8.253395,2.3057805
138.439493,702.197467,702.197467,616.346597,-11.304952,8.261099,2.3073248833333335
138.53176,702.658801,702.658801,616.802789,-11.305302,8.267677,2.3088626666666667
138.624667,703.123333,703.123333,617.198355,-11.300708,8.277412,2.3104111166666663
138.717195,703.585976,703.585976,617.626737,-11.304313,8.283339,2.31195325
138.809934,704.049669,704.049669,618.032002,-11.30543,8.289382,2.3134989
138.902113,704.510563,704.510563,618.439083,-11.306387,8.297721,2.315035216666667
138.994285,704.971425,704.971425,618.879436,-11.305015,8.300743,2.3165714166666667
139.086925,705.434623,705.434623,619.246565,-11.305271,8.311546,2.3181154166666667
139.179452,705.897259,705.897259,619.712577,-11.305653,8.312891,2.3196575333333334
139.271793,706.358965,706.358965,620.112325,-11.305047,8.322647,2.3211965500000002
139.364346,706.821729,706.821729,620.552768,-11.305941,8.327543,2.3227391
139.456526,707.282632,707.282632,620.96267,-11.30492,8.33733,2.3242754333333333
139.548885,707.744423,707.744423,621.402485,-11.305015,8.34057,2.32581475
139.64114,708.2057,708.2057,621.846144,-11.305494,8.347726,2.3273523333333332
139.733596,708.667979,708.667979,622.292749,-11.306674,8.359024,2.328893266666667
139.826495,709.132473,709.132473,622.710383,-11.30409,8.364103,2.330441583333333
139.919013,709.595064,709.595064,623.106683,-11.30492,8.3761,2.33198355
140.011508,710.057539,710.057539,623.546615,-11.305781,8.380122,2.333525133333333
140.104128,710.520642,710.520642,623.961617,-11.305558,8.390734,2.3350688
140.196912,710.98456,710.98456,624.353258,-11.305302,8.401797,2.3366152
140.289062,711.445312,711.445312,624.750765,-11.305909,8.413677,2.3381510333333333
140.382055,711.910274,711.910274,625.170103,-11.306004,8.42375,2.3397009166666667
140.474216,712.371082,712.371082,625.518182,-11.305717,8.436224,2.3412369333333336
140.567096,712.83548,712.83548,625.90338,-11.305653,8.448976,2.3427849333333333
140.659633,713.298167,713.298167,626.319857,-11.308621,8.455187,2.344327216666667
140.752116,713.76058,713.76058,626.725786,-11.305239,8.466501,2.3458686
140.84458,714.222898,714.222898,627.138259,-11.305494,8.473975,2.3474096666666666
140.937182,714.685908,714.685908,627.573696,-11.305717,8.480832,2.3489530333333333
141.029734,715.148668,715.148668,628.022654,-11.306515,8.485706,2.3504955666666665
141.122437,715.612185,715.612185,628.423725,-11.305366,8.499345,2.3520406166666663
141.215073,716.075364,716.075364,628.846414,-11.304409,8.502925,2.35358455
141.307311,716.536554,716.536554,629.250453,-11.305909,8.51424,2.35512185
141.39975,716.998749,716.998749,629.693662,-11.305175,8.516263,2.3566625
141.492382,717.461909,717.461909,630.116872,-11.305302,8.524379,2.3582063666666664
141.585164,717.925819,717.925819,630.538532,-11.305813,8.531731,2.359752733333333
141.677633,718.388165,718.388165,630.954139,-11.306036,8.538799,2.361293883333333
141.769773,718.848865,718.848865,631.350417,-11.305111,8.54601,2.36282955
141.862257,719.311287,719.311287,631.729163,-11.305398,8.555626,2.36437095
141.954735,719.773676,719.773676,632.131335,-11.305302,8.566237,2.36591225
142.060866,720.304331,720.304331,632.640439,-11.310567,8.574347,2.3676811
142.153338,720.766691,720.766691,633.087003,-11.305239,8.582791,2.3692222999999997
142.246019,721.230093,721.230093,633.483172,-11.305909,8.597006,2.370766983333333
142.338568,721.692842,721.692842,633.889719,-11.305781,8.607366,2.3723094666666666
142.431028,722.155142,722.155142,634.282105,-11.30559,8.616747,2.3738504666666667
142.5232,722.616002,722.616002,634.615301,-11.305813,8.631926,2.3753866666666665
142.615368,723.076841,723.076841,635.016733,-11.305749,8.643064,2.3769228
142.707591,723.537953,723.537953,635.432823,-11.305653,8.648034,2.37845985
142.79975,723.998749,723.998749,635.885417,-11.305494,8.653375,2.379995833333333
142.891929,724.459647,724.459647,636.28602,-11.305781,8.664332,2.38153215
142.984684,724.923421,724.923421,636.66908,-11.30677,8.675152,2.3830780666666667
143.07683,725.38415,725.38415,637.070403,-11.305653,8.679809,2.3846138333333333
143.169232,725.846162,725.846162,637.525355,-11.304888,8.685895,2.3861538666666666
143.262191,726.310955,726.310955,637.909384,-11.303165,8.695949,2.3877031833333335
143.354757,726.773783,726.773783,638.328123,-11.305271,8.698469,2.3892459500000003
143.447154,727.235768,727.235768,638.824832,-11.305845,8.703643,2.3907859
143.539359,727.696795,727.696795,639.281476,-11.305143,8.705128,2.3923226499999997
143.631525,728.157626,728.157626,639.670109,-11.304952,8.71495,2.39385875
143.724169,728.620844,728.620844,640.119823,-11.305749,8.727074,2.3954028166666665
143.816974,729.084871,729.084871,640.54681,-11.305143,8.734913,2.3969495666666663
143.909616,729.548081,729.548081,640.956246,-11.305813,8.746157,2.3984936
144.00237,730.011848,730.011848,641.394778,-11.305366,8.758002,2.4000395
144.094813,730.474066,730.474066,641.823647,-11.305366,8.769256,2.4015802166666664
144.18731,730.936548,730.936548,642.257052,-11.306579,8.779174,2.403121833333333
144.279869,731.399347,731.399347,642.670198,-11.306802,8.795715,2.4046644833333333
144.372425,731.862123,731.862123,643.173761,-11.305494,8.80718,2.4062070833333333
144.46464,732.323201,732.323201,643.578398,-11.305494,8.826637,2.407744
144.557224,732.786122,732.786122,643.943606,-11.306802,8.84885,2.4092870666666664
144.649738,733.248691,733.248691,644.259235,-11.305558,8.876378,2.4108289666666667
144.742679,733.713397,733.713397,644.553008,-11.305143,8.901856,2.4123779833333336
144.835466,734.177328,734.177328,644.854235,-11.305494,8.925237,2.4139244333333334
144.928031,734.640155,734.640155,645.221994,-11.30543,8.942491,2.4154671833333334
145.020563,735.102814,735.102814,645.682229,-11.305334,8.947878,2.4170093833333337
145.113297,735.566484,735.566484,646.170687,-11.300772,8.949849,2.41855495
145.205502,736.027509,736.027509,646.683539,-11.305334,8.949145,2.4200917
145.297715,736.488577,736.488577,647.205679,-11.305494,8.943188,2.4216285833333333
145.389882,736.949411,736.949411,647.7432,-11.305653,8.94369,2.4231647
145.482317,737.411583,737.411583,648.287985,-11.305558,8.938493,2.424705283333333
145.574937,737.874686,737.874686,648.796041,-11.305622,8.934609,2.42624895
145.66779,738.33895,738.33895,649.3179,-11.305334,8.934304,2.4277965
145.760152,738.800759,738.800759,649.797381,-11.305685,8.93789,2.429335866666667
145.853059,739.265296,739.265296,650.260198,-11.305302,8.940263,2.4308843166666665
145.945525,739.727625,739.727625,650.659408,-11.305302,8.94769,2.432425416666667
146.038316,740.191579,740.191579,651.047584,-11.305398,8.958134,2.4339719333333334
146.130738,740.653692,740.653692,651.446618,-11.307823,8.968313,2.4355123
146.223217,741.116085,741.116085,651.821525,-11.305462,8.979553,2.4370536166666668
146.31566,741.578301,741.578301,652.178847,-11.306547,8.994509,2.4385943333333335
146.408029,742.040144,742.040144,652.563279,-11.305239,9.003644,2.4401338166666666
146.500566,742.502829,742.502829,652.998757,-11.305271,9.013312,2.4416761
146.592995,742.964975,742.964975,653.365628,-11.305398,9.027401,2.4432165833333332
146.685584,743.427921,743.427921,653.77768,-11.305334,9.039852,2.4447597333333335
146.777898,743.889491,743.889491,654.175532,-11.305717,9.053768,2.4462983
146.87025,744.35125,744.35125,654.558732,-11.30559,9.065279,2.4478375
146.962773,744.813866,744.813866,654.959571,-11.305558,9.075081,2.44937955
147.055659,745.278295,745.278295,655.319332,-11.306132,9.091198,2.4509276499999997
147.148117,745.740584,745.740584,655.711411,-11.304696,9.100261,2.4524686166666667
147.240547,746.202737,746.202737,656.097869,-11.304824,9.106545,2.4540091166666667
147.332805,746.664024,746.664024,656.480059,-11.305494,9.116184,2.4555467500000003
147.425463,747.127313,747.127313,656.917619,-11.305685,9.12014,2.4570910500000003
147.517939,747.589696,747.589696,657.392035,-11.305717,9.122416,2.458632316666667
147.610614,748.05307,748.05307,657.805033,-11.306132,9.132929,2.4601769
147.702855,748.514274,748.514274,658.243592,-11.305239,9.136224,2.46171425
147.795356,748.976782,748.976782,658.659134,-11.306228,9.142297,2.4632559333333335
147.88779,749.438952,749.438952,659.128715,-11.305239,9.14696,2.4647965
147.980394,749.901969,749.901969,659.590874,-11.305494,9.1552,2.4663399
148.072949,750.364744,750.364744,660.007413,-11.30559,9.16181,2.4678824833333333
148.165361,750.826804,750.826804,660.441611,-11.305302,9.172748,2.4694226833333333
148.257794,751.288968,751.288968,660.849393,-11.305813,9.181218,2.4709632333333333
148.349969,751.749847,751.749847,661.263532,-11.305845,9.19088,2.472499483333333
148.442188,752.210941,752.210941,661.690135,-11.305558,9.19997,2.4740364666666665
148.534834,752.67417,752.67417,662.076297,-11.305079,9.214026,2.4755805666666664
148.627068,753.135342,753.135342,662.556999,-11.30559,9.220202,2.4771178000000003
148.719531,753.597656,753.597656,662.899574,-11.305462,9.234974,2.47865885
148.812169,754.060845,754.060845,663.303906,-11.304952,9.240419,2.480202816666667
148.904707,754.523533,754.523533,663.673211,-11.074472,9.257269,2.4817451166666666
148.997409,754.987047,754.987047,664.072846,-11.161636,9.266463,2.48329015
149.089857,755.449286,755.449286,664.493092,-11.151043,9.273107,2.48483095
149.18232,755.9116,755.9116,664.944358,-11.242227,9.281125,2.4863720000000002
149.27445,756.372248,756.372248,665.367155,-11.13324,9.289596,2.4879075
149.367143,756.835713,756.835713,665.800389,-11.119936,9.297094,2.4894523833333335
149.459653,757.298267,757.298267,666.238181,-11.084171,9.302804,2.4909942166666665
149.552061,757.760304,757.760304,666.632109,-11.071218,9.311373,2.49253435
149.645026,758.22513,758.22513,667.081957,-11.066687,9.318033,2.494083766666667
149.737941,758.689706,758.689706,667.527087,-11.053543,9.320088,2.49563235
149.830508,759.152539,759.152539,667.927665,-11.010152,9.325559,2.4971751333333336
149.922669,759.613343,759.613343,668.334609,-10.99621,9.334335,2.49871115
150.015324,760.076619,760.076619,668.759238,-10.988489,9.341038,2.5002554
150.108034,760.540171,760.540171,669.168278,-10.964816,9.349139,2.5018005666666667
150.200582,761.002912,761.002912,669.58844,-10.90627,9.35686,2.503343033333333
