Baseline 100%T,,IRRAD BUDAPEST J4 0.4dpa POST VDG,,
Wavelength (nm),%T,Wavelength (nm),%T,
1398,107.9430466,464.6339417,30.67455673,
1397,107.9176788,463.8009338,30.65363503,
1396,107.8642044,462.967926,30.63529396,
1395,107.8274384,462.1349182,30.61516571,
1394,107.8041229,461.3019409,30.60057068,
1393,107.7777023,460.4689331,30.58963966,
1392,107.7439651,459.6359253,30.56641769,
1391,107.7214813,458.8029175,30.54958916,
1390,107.699791,457.9699402,30.53103065,
1389,107.6464081,457.1369324,30.5172081,
1388,107.6009293,456.3039246,30.49996185,
1387,107.5639725,455.4709167,30.47785378,
1386,107.5324783,454.6379395,30.46331024,
1385,107.4904709,453.8049316,30.45091057,
1384,107.4529648,452.9719238,30.43673897,
1383,107.4075089,452.138916,30.42469597,
1382,107.3943253,451.3059387,30.40820885,
1381,107.3707199,450.4729309,30.39240456,
1380,107.3170547,449.6399231,30.38402176,
1379,107.2934875,448.8069153,30.36116409,
1378,107.2328949,447.973938,30.34650612,
1377,107.2118988,447.1409302,30.3313694,
1376,107.1525803,446.3079224,30.31281853,
1375,107.117775,445.4749146,30.2996788,
1374,107.0839081,444.6419373,30.28812981,
1373,107.0458908,443.8089294,30.27386665,
1372,107.0064316,442.9759216,30.2636528,
1371,106.964241,442.1429443,30.25178909,
1370,106.9098816,441.3099365,30.23474503,
1369,106.8887558,440.4769287,30.22612381,
1368,106.8639603,439.6439209,30.20727348,
1367,106.8442001,438.8109436,30.19638634,
1366,106.8314285,437.9779358,30.18278122,
1365,106.814743,437.144928,30.16710854,
1364,106.7955017,436.3119202,30.14651489,
1363,106.792923,435.4789429,30.13489151,
1362,106.7803955,434.6459351,30.12128448,
1361,106.7878952,433.8129272,30.10161781,
1360,106.8195724,432.9799194,30.08998871,
1359,106.8441162,432.1469421,30.07398605,
1358,106.8915939,431.3139343,30.0593605,
1357,106.895813,430.4809265,30.04661179,
1356,106.8933105,429.6479187,30.02583313,
1355,106.8846741,428.8149414,30.00503159,
1354,106.8744049,427.9819336,29.99510765,
1353,106.8647995,427.1489258,29.97554016,
1352,106.8560333,426.315918,29.95035553,
1351,106.8451767,425.4829407,29.93538284,
1350,106.8325195,424.6499329,29.91248703,
1349,106.8098679,423.816925,29.88722992,
1348,106.7921753,422.9839172,29.8696785,
1347,106.7798157,422.1509399,29.84168816,
1346,106.7559357,421.3179321,29.81593323,
1345,106.7378616,420.4849243,29.79499435,
1344,106.7171097,419.6519165,29.76237297,
1343,106.6920853,418.8189392,29.73978806,
1342,106.6735535,417.9859314,29.71587563,
1341,106.64785,417.1529236,29.68035889,
1340,106.6259384,416.3199158,29.6462841,
1339,106.5990219,415.4869385,29.62082291,
1338,106.5755692,414.6539307,29.57660866,
1337,106.5452347,413.8209229,29.54664612,
1336,106.5143967,412.987915,29.50562859,
1335,106.4919205,412.1549377,29.4654808,
1334,106.4642944,411.3219299,29.43419838,
1333,106.4359665,410.4889221,29.38878632,
1332,106.4025497,409.6559143,29.33959007,
1331,106.3787689,408.822937,29.29227066,
1330,106.3373718,407.9899292,29.24234772,
1329,106.3144302,407.1569214,29.20508385,
1328,106.2763367,406.3239441,29.15035439,
1327,106.2475586,405.4909363,29.09637451,
1326,106.2192688,404.6579285,29.04765701,
1325,106.1849594,403.8249207,28.98609352,
1324,106.1388626,402.9919434,28.93478012,
1323,106.1031494,402.1589355,28.86680031,
1322,106.0709381,401.3259277,28.80769348,
1321,106.0297241,400.4929199,28.7450428,
1320,105.987442,399.6599426,28.67783356,
1319,105.9453506,398.8269348,28.61592102,
1318,105.9035645,397.993927,28.54521942,
1317,105.8552246,397.1609192,28.4700985,
1316,105.8179626,396.3279419,28.39521217,
1315,105.7660446,395.4949341,28.32718277,
1314,105.7187042,394.6619263,28.23663712,
1313,105.6629333,393.8289185,28.16213036,
1312,105.6167145,392.9959412,28.07592201,
1311,105.5666962,392.1629333,28.00208282,
1310,105.5187378,391.3299255,27.90638733,
1309,105.464592,390.4969177,27.82295609,
1308,105.4231262,389.6639404,27.72702026,
1307,105.4043274,388.8309326,27.63918304,
1306,105.3782578,387.9979248,27.54776192,
1305,105.3677216,387.164917,27.45702362,
1304,105.3445206,386.3319397,27.35342026,
1303,105.3127518,385.4989319,27.25054359,
1302,105.2843475,384.6659241,27.14929008,
1301,105.2590103,383.8329163,27.05238533,
1300,105.2349701,382.999939,26.93684387,
1299,105.2130127,382.1669312,26.82467651,
1298,105.1857452,381.3339233,26.71950531,
1297,105.1512222,380.5009155,26.60048866,
1296,105.1272659,379.6679382,26.47252464,
1295,105.0947037,378.8349304,26.35432816,
1294,105.0671921,378.0019226,26.22719193,
1293,105.0371323,377.1689148,26.10323715,
1292,105.006958,376.3359375,25.97343063,
1291,104.9771042,375.5029297,25.83459663,
1290,104.9485703,374.6699219,25.68992043,
1289,104.9193115,373.8369141,25.54853249,
1288,104.8912277,373.0039368,25.40890503,
1287,104.864975,372.170929,25.24430466,
1286,104.8329697,371.3379211,25.09000015,
1285,104.8079147,370.5049438,24.92575455,
1284,104.7763596,369.671936,24.75433731,
1283,104.7457733,368.8389282,24.58460999,
1282,104.7142944,368.0059204,24.40589142,
1281,104.6855774,367.1729431,24.21779823,
1280,104.655159,366.3399353,24.04273224,
1279,104.6231232,365.5069275,23.84554672,
1278,104.5921173,364.6739197,23.64274979,
1277,104.555687,363.8409424,23.43070221,
1276,104.5229187,363.0079346,23.21570778,
1275,104.4906845,362.1749268,22.99045181,
1274,104.4571381,361.3419189,22.76166153,
1273,104.4294128,360.5089417,22.52627373,
1272,104.3950882,359.6759338,22.27856445,
1271,104.3751144,358.842926,22.03568459,
1270,104.3368835,358.0099182,21.76574707,
1269,104.3125763,357.1769409,21.49135971,
1268,104.2863617,356.3439331,21.21765327,
1267,104.2457809,355.5109253,20.93360138,
1266,104.2189865,354.6779175,20.65249252,
1265,104.1859741,353.8449402,20.35289192,
1264,104.154274,353.0119324,20.05131912,
1263,104.1144409,352.1789246,19.73089409,
1262,104.0909042,351.3459167,19.41020393,
1261,104.060318,350.5129395,19.08872604,
1260,104.0300827,349.6799316,18.75057983,
1259,103.9985046,348.8469238,18.41393852,
1258,103.9697495,348.013916,18.06449509,
1257,103.9227448,347.1809387,17.71600914,
1256,103.8915253,346.3479309,17.34874153,
1255,103.8598328,345.5149231,16.98031044,
1254,103.8292389,344.6819153,16.61924934,
1253,103.7947311,343.848938,16.23068047,
1252,103.7677994,343.0159302,15.84160328,
1251,103.7360764,342.1829224,15.46276474,
1250,103.7050476,341.3499146,15.05374908,
1249,103.6716003,340.5169373,14.64521408,
1248,103.6409378,339.6839294,14.21929264,
1247,103.6037216,338.8509216,13.8126688,
1246,103.5630951,338.0179138,13.39387035,
1245,103.5434113,337.1849365,12.96771812,
1244,103.5142059,336.3519287,12.51074696,
1243,103.4855118,335.5189209,12.07059479,
1242,103.4480438,334.6859436,11.63110161,
1241,103.417717,333.8529358,11.19198895,
1240,103.3843842,333.019928,10.74097633,
1239,103.3540497,332.1869202,10.293293,
1238,103.3229828,331.3539429,9.841797829,
1237,103.2949066,330.5209351,9.394875526,
1236,103.260231,329.6879272,8.933307648,
1235,103.2343521,328.8549194,8.476551056,
1234,103.1947403,328.0219421,8.035100937,
1233,103.1610489,327.1889343,7.58536911,
1232,103.1258087,326.3559265,7.144044399,
1231,103.1029587,325.5229187,6.697061539,
1230,103.0725098,324.6899414,6.442329407,
1229,103.0439606,323.8569336,5.885456085,
1228,103.00634,323.0239258,5.476825714,
1227,102.9722366,322.190918,5.069046497,
1226,102.9388046,321.3579407,4.670314312,
1225,102.9163361,320.5249329,4.277853489,
1224,102.8850174,319.691925,3.903957129,
1223,102.8543701,318.8589172,3.549682379,
1222,102.8214951,318.0259399,3.202552795,
1221,102.7853851,317.1929321,2.880625248,
1220,102.7550201,316.3599243,2.570386171,
1219,102.7269211,315.5269165,2.280742407,
1218,102.7042847,314.6939392,2.011301041,
1217,102.6679993,313.8609314,1.747408748,
1216,102.6369781,313.0279236,1.516921878,
1215,102.6006851,312.1949158,1.309036493,
1214,102.5784454,311.3619385,1.12236011,
1213,102.5484085,310.5289307,0.9528642297,
1212,102.5207367,309.6959229,0.8034419417,
1211,102.4842377,308.862915,0.6697371602,
1210,102.4591217,308.0299377,0.5547891259,
1209,102.4233932,307.1969299,0.4541811049,
1208,102.3987198,306.3639221,0.3707933128,
1207,102.3587952,305.5309143,0.2981675565,
1206,102.3419952,304.697937,0.2376390845,
1205,102.3044205,303.8649292,0.1873368174,
1204,102.2849655,303.0319214,0.1459802836,
1203,102.2533188,302.1989136,0.1140530482,
1202,102.2289047,301.3659363,0.08795962483,
1201,102.1973114,300.5329285,0.06715637445,
1200,102.170372,299.6999207,0.05083004385,
1199,102.0961609,298.8669434,0.03764460236,
1198,102.0863419,298.0339355,0.02752730995,
1197,102.071701,297.2009277,0.02020195499,
1196,102.0466537,296.3679199,0.01440534089,
1195,102.0140152,295.5349426,0.01034491602,
1194,101.9899216,294.7019348,0.007060565986,
1193,101.9678726,293.868927,0.004797158297,
1192,101.9334641,293.0359192,0.003175589256,
1191,101.9064407,292.2029419,0.001926824683,
1190,101.8810959,291.3699341,0.001151477802,
1189,101.8551331,290.5369263,0.0006001867587,
1188,101.8239746,289.7039185,0.0002264966752,
1187,101.8008728,288.8709412,-0.000217417095,
1186,101.7745132,288.0379333,-0.0004345471098,
1185,101.7455139,287.2049255,-0.0005220185267,
1184,101.7191086,286.3719177,-0.0006563608185,
1183,101.6930847,285.5389404,-0.0007323461468,
1182,101.6636124,284.7059326,-0.0007324775215,
1181,101.6428146,283.8729248,-0.0008131994982,
1180,101.6158829,283.039917,-0.0008929688483,
1179,101.5885849,282.2069397,-0.0008378149942,
1178,101.5669022,281.3739319,-0.0008532785578,
1177,101.53685,280.5409241,-0.000832964899,
1176,101.5097351,279.7079163,-0.000794409425,
1175,101.4888535,278.874939,-0.0008196058916,
1174,101.4617233,278.0419312,-0.0009062130703,
1173,101.4402008,277.2089233,-0.000989047694,
1172,101.4176712,276.3759155,-0.0009438706911,
1171,101.3955002,275.5429382,-0.0009313477785,
1170,101.368454,274.7099304,-0.0008771299617,
1169,101.3392715,273.8769226,-0.0008938817773,
1168,101.3201599,273.0439148,-0.00100929325,
1167,101.2929077,272.2109375,-0.0009353669011,
1166,101.2649765,271.3779297,-0.0009210355347,
1165,101.2496033,270.5449219,-0.0008996059187,
1164,101.220726,269.7119141,-0.0009278509533,
1163,101.1964951,268.8789368,-0.0009704363183,
1162,101.172554,268.045929,-0.0009642582736,
1161,101.1474152,267.2129211,-0.0008627707721,
1160,101.1219177,266.3799133,-0.0008882757975,
1159,101.1007996,265.546936,-0.0008830694132,
1158,101.0811234,264.7139282,-0.0009509795927,
1157,101.0615234,263.8809204,-0.0009887339547,
1156,101.0389481,263.0479431,-0.0009647135157,
1155,101.0092621,262.2149353,-0.0009314318886,
1154,100.9749527,261.3819275,-0.0009193823789,
1153,100.9556427,260.5489197,-0.0009483592585,
1152,100.9382248,259.7159424,-0.0008943708963,
1151,100.9313736,258.8829346,-0.0008955981466,
1150,100.9035721,258.0499268,-0.000866664981,
1149,100.8840408,257.2169189,-0.0009902275633,
1148,100.8638992,256.3839417,-0.0009916346753,
1147,100.8253326,255.5509338,-0.0008709145477,
1146,100.8137589,254.717926,-0.0009457616834,
1145,100.7937775,253.8849335,-0.0008530413033,
1144,100.7792511,253.0519257,-0.0008975695237,
1143,100.7699814,252.2189331,-0.0009187209653,
1142,100.7381897,251.3859253,-0.0009740223759,
1141,100.7140427,250.5529327,-0.0009255622281,
1140,100.6968613,249.7199249,-0.0009370052721,
1139,100.6684418,248.8869324,-0.001023895689,
1138,100.6535645,248.0539246,-0.0009321507532,
1137,100.628624,247.220932,-0.000904888846,
1136,100.6023788,246.3879242,-0.0008915140061,
1135,100.5809631,245.5549316,-0.0008605633629,
1134,100.5725632,244.7219238,-0.0008778839256,
1133,100.5571213,243.8889313,-0.0008599712746,
1132,100.5360336,243.0559235,-0.0009080647142,
1131,100.5175705,242.2229309,-0.0009237542981,
1130,100.4841919,241.3899231,-0.0009586075903,
1129,100.4693604,240.5569305,-0.0009678100469,
1128,100.447403,239.7239227,-0.001031844062,
1127,100.4241028,238.8909302,-0.001012969529,
1126,100.4064331,238.0579224,-0.0008897864027,
1125,100.3817673,237.2249298,-0.0009293955518,
1124,100.3662796,236.391922,-0.0009449674399,
1123,100.342598,235.5589294,-0.0009390048217,
1122,100.3206635,234.7259216,-0.0009952740511,
1121,100.3202896,233.8929291,-0.000936825294,
1120,100.3079758,233.0599213,-0.0009570382535,
1119,100.2897491,232.2269287,-0.0009472519159,
1118,100.2644424,231.3939209,-0.00100396527,
1117,100.2411957,230.5609283,-0.0009597471799,
1116,100.2276688,229.7279358,-0.0009461070294,
1115,100.2152939,228.894928,-0.001022067154,
1114,100.194397,228.0619354,-0.0009888026398,
1113,100.1678696,227.2289276,-0.001010662992,
1112,100.1474609,226.3959351,-0.0009794990765,
1111,100.1180038,225.5629272,-0.0009678743663,
1110,100.1086121,224.7299347,-0.001050813356,
1109,100.0910187,223.8969269,-0.001001895755,
1108,100.0699005,223.0639343,-0.001032926724,
1107,100.0482712,222.2309265,-0.00089839258,
1106,100.0257492,221.397934,-0.001003408339,
1105,100.0015717,220.5649261,-0.001019730582,
1104,99.99124908,219.7319336,-0.0009695834015,
1103,99.9719162,218.8989258,-0.000988070271,
1102,99.95206451,218.0659332,-0.0009694112814,
1101,99.93126678,217.2329254,-0.0008798965719,
1100,99.91300201,216.3999329,-0.0009378424729,
1099,99.89415741,215.566925,-0.000829674711,
1098,99.87859344,214.7339325,-0.000896919053,
1097,99.85501862,213.9009247,-0.0008070755284,
1096,99.83583832,213.0679321,-0.0008062926354,
1095,99.81848907,212.2349243,-0.0007551575545,
1094,99.79908752,211.4019318,-0.0006807532627,
1093,99.77641296,210.568924,-0.0006115701399,
1092,99.76383209,209.7359314,-0.0006210193387,
1091,99.74025726,208.9029236,-0.0006588646793,
1090,99.71951294,208.069931,-0.0004161105026,
1089,99.70332336,207.2369232,-0.0004742591118,
1088,99.68708801,206.4039307,-0.0004582882975,
1087,99.66055298,205.5709229,-0.0004754817346,
1086,99.64524841,204.7379303,-0.0002853956539,
1085,99.6173172,203.9049225,-0.0003884654143,
1084,99.5993576,203.0719299,-0.000344826869,
1083,99.57905579,202.2389221,-0.0002721074561,
1082,99.55718231,201.4059296,-0.000402043137,
1081,99.54240417,200.5729218,-0.0003240248479,
1080,99.5171814,199.7399292,-0.0003702856193,
1079,99.49930573,198.9069214,-0.0004233391373,
1078,99.47248077,198.0739288,-0.0005034503993,
1077,99.45365906,197.240921,-0.0003410211357,
1076,99.44221497,196.4079285,-0.0005596305127,
1075,99.416008,195.5749207,-0.0008219405427,
1074,99.39421082,194.7419281,-0.0006101471372,
1073,99.37194824,193.9089355,-0.0003603302175,
1072,99.35568237,193.0759277,-0.001228209469,
1071,99.32479858,192.2429352,-0.001196543803,
1070,99.30844879,191.4099274,-0.0004684174783,
1069,99.28507996,190.5769348,-0.002571559744,
1068,99.26255035,189.743927,-0.002720820252,
1067,99.24235535,,,
1066,99.21829224,,,
1065,99.1985321,,,
1064,99.17602539,,,
1063,99.15175629,,,
1062,99.12675476,,,
1061,99.1051712,,,
1060,99.08050537,,,
1059,99.05298615,,,
1058,99.02854919,,,
1057,99.01096344,,,
1056,98.98538208,,,
1055,98.95753479,,,
1054,98.9316864,,,
1053,98.90649414,,,
1052,98.88230133,,,
1051,98.85807037,,,
1050,98.83317566,,,
1049,98.80648804,,,
1048,98.78277588,,,
1047,98.75575256,,,
1046,98.72397614,,,
1045,98.70552063,,,
1044,98.67215729,,,
1043,98.64795685,,,
1042,98.62518311,,,
1041,98.59098816,,,
1040,98.55771637,,,
1039,98.53824615,,,
1038,98.50566101,,,
1037,98.46907043,,,
1036,98.44673157,,,
1035,98.41627502,,,
1034,98.39211273,,,
1033,98.36336517,,,
1032,98.33551025,,,
1031,98.30278778,,,
1030,98.27002716,,,
1029,98.24140167,,,
1028,98.20523834,,,
1027,98.17642212,,,
1026,98.15142822,,,
1025,98.10865784,,,
1024,98.0737381,,,
1023,98.0512619,,,
1022,98.01830292,,,
1021,97.97162628,,,
1020,97.94346619,,,
1019,97.91516876,,,
1018,97.87400818,,,
1017,97.83343506,,,
1016,97.8060379,,,
1015,97.76709747,,,
1014,97.72729492,,,
1013,97.68773651,,,
1012,97.65472412,,,
1011,97.61186981,,,
1010,97.58023834,,,
1009,97.53921509,,,
1008,97.49784088,,,
1007,97.4611969,,,
1006,97.42214966,,,
1005,97.38008881,,,
1004,97.33771515,,,
1003,97.29633331,,,
1002,97.24871063,,,
1001,97.21473694,,,
1000,97.17256927,,,
999,97.12731934,,,
998,97.08459473,,,
997,97.04244995,,,
996,96.99524689,,,
995,96.94897461,,,
994,96.90743256,,,
993,96.86651611,,,
992,96.82237244,,,
991,96.78058624,,,
990,96.7399292,,,
989,96.69961548,,,
988,96.66512299,,,
987,96.63043976,,,
986,96.5904541,,,
985,96.56304932,,,
984,96.52940369,,,
983,96.49766541,,,
982,96.47351837,,,
981,96.4382782,,,
980,96.41220856,,,
979,96.39163971,,,
978,96.36908722,,,
977,96.35044861,,,
976,96.33136749,,,
975,96.31371307,,,
974,96.29856873,,,
973,96.28193665,,,
972,96.26081848,,,
971,96.23643494,,,
970,96.19692993,,,
969,96.16143799,,,
968,96.11332703,,,
967,96.07600403,,,
966,96.02401733,,,
965,95.98149109,,,
964,95.93719482,,,
963,95.89720154,,,
962,95.85218811,,,
961,95.80879211,,,
960,95.7668457,,,
959,95.71878815,,,
958,95.67943573,,,
957,95.6375351,,,
956,95.59037018,,,
955,95.55351257,,,
954,95.50588989,,,
953,95.46068573,,,
952,95.42515564,,,
951,95.38161469,,,
950,95.34403229,,,
949,95.30089569,,,
948,95.24450684,,,
947,95.20357513,,,
946,95.17529297,,,
945,95.13299561,,,
944,95.10063171,,,
943,95.04937744,,,
942,95.01191711,,,
941,94.97608948,,,
940,94.93622589,,,
939,94.90251923,,,
938,94.86058044,,,
937,94.81941223,,,
936,94.79115295,,,
935,94.76268768,,,
934,94.73082733,,,
933,94.69645691,,,
932,94.65965271,,,
931,94.6374588,,,
930,94.59670258,,,
929,94.56462097,,,
928,94.53032684,,,
927,94.49591827,,,
926,94.45678711,,,
925,94.434021,,,
924,94.39805603,,,
923,94.36199951,,,
922,94.32385254,,,
921,94.30197906,,,
920,94.26428986,,,
919,94.23548889,,,
918,94.19994354,,,
917,94.16390991,,,
916,94.14181519,,,
915,94.10505676,,,
914,94.08423615,,,
913,94.04837799,,,
912,94.01834869,,,
911,93.99095154,,,
910,93.95770264,,,
909,93.93254852,,,
908,93.90356445,,,
907,93.88996887,,,
906,93.86225128,,,
905,93.83409882,,,
904,93.8094101,,,
903,93.78044891,,,
902,93.75878906,,,
901,93.72870636,,,
900,93.71990967,,,
899,93.69747925,,,
898,93.6729126,,,
897,93.65229034,,,
896,93.63704681,,,
895,93.60958862,,,
894,93.59265137,,,
893,93.5750885,,,
892,93.55670929,,,
891,93.54327393,,,
890,93.53266144,,,
889,93.51242828,,,
888,93.4992218,,,
887,93.48977661,,,
886,93.46315002,,,
885,93.45462036,,,
884,93.44558716,,,
883,93.42475128,,,
882,93.41925049,,,
881,93.40254211,,,
880,93.39094543,,,
879,93.38414764,,,
878,93.37960815,,,
877,93.36930847,,,
876,93.35941315,,,
875,93.35023499,,,
874,93.34247589,,,
873,93.33258057,,,
872,93.33589935,,,
871,93.32551575,,,
870,93.31739807,,,
869,93.31410217,,,
868,93.3085022,,,
867,93.30626678,,,
866,93.29924011,,,
865,93.30083466,,,
864,93.29727936,,,
863,93.29611969,,,
862,93.29711151,,,
861,93.28968811,,,
860,93.28398132,,,
859,93.28246307,,,
858,93.28730774,,,
857,93.28803253,,,
856,93.29131317,,,
855,93.29932404,,,
854,93.29189301,,,
853,93.2978363,,,
852,93.29862213,,,
851,93.30352783,,,
850,93.30516815,,,
849,93.31529999,,,
848,93.30666351,,,
847,93.31388092,,,
846,93.32789612,,,
845,93.32894135,,,
844,93.33153534,,,
843,93.34438324,,,
842,93.3468399,,,
841,93.35125732,,,
840,93.36369324,,,
839,93.36565399,,,
838,93.38175201,,,
837,93.38426208,,,
836,93.39128876,,,
835,93.40039063,,,
834,93.40695953,,,
833,93.41945648,,,
832,93.43730927,,,
831,93.44631195,,,
830,93.45886993,,,
829,93.47020721,,,
828,93.47665405,,,
827,93.50405121,,,
826,93.5146637,,,
825,93.52313232,,,
824,93.54527283,,,
823,93.55244446,,,
822,93.57241821,,,
821,93.58590698,,,
820,93.60321045,,,
819,93.61962891,,,
818,93.63956451,,,
817,93.65309143,,,
816,93.67494965,,,
815,93.69465637,,,
814,93.71459961,,,
813,93.73464966,,,
812,93.76279449,,,
811,93.77342224,,,
810,93.79991913,,,
809,93.82417297,,,
808,93.84637451,,,
807,93.87306213,,,
806,93.90093231,,,
805,93.9209671,,,
804,93.94960785,,,
803,93.97593689,,,
802,94.00946808,,,
801,94.03890228,,,
800,94.06955719,,,
799.5,95.57891846,,,
799,95.62618256,,,
798.5,95.56814575,,,
798,95.58457947,,,
797.5,95.57350922,,,
797,95.57093048,,,
796.5,95.56872559,,,
796,95.58174133,,,
795.5,95.59571075,,,
795,95.61855316,,,
794.5,95.63410187,,,
794,95.62625122,,,
793.5,95.62245941,,,
793,95.64924622,,,
792.5,95.65206146,,,
792,95.66537476,,,
791.5,95.65021515,,,
791,95.6650238,,,
790.5,95.66133881,,,
790,95.67767334,,,
789.5,95.71494293,,,
789,95.75869751,,,
788.5,95.75034332,,,
788,95.784935,,,
787.5,95.7766571,,,
787,95.76157379,,,
786.5,95.79682922,,,
786,95.79425049,,,
785.5,95.82004547,,,
785,95.84455109,,,
784.5,95.86080933,,,
784,95.87136078,,,
783.5,95.89871216,,,
783,95.92101288,,,
782.5,95.90361023,,,
782,95.94626617,,,
781.5,95.98413849,,,
781,95.945755,,,
780.5,95.99767303,,,
780,96.0115509,,,
779.5,96.03697968,,,
779,96.05057526,,,
778.5,96.09773254,,,
778,96.05943298,,,
777.5,96.11147308,,,
777,96.15747833,,,
776.5,96.15166473,,,
776,96.15878296,,,
775.5,96.23945618,,,
775,96.23666382,,,
774.5,96.27716827,,,
774,96.2746582,,,
773.5,96.3167038,,,
773,96.32040405,,,
772.5,96.35735321,,,
772,96.35525513,,,
771.5,96.39134979,,,
771,96.4447937,,,
770.5,96.45838165,,,
770,96.47087097,,,
769.5,96.52205658,,,
769,96.52812958,,,
768.5,96.56430817,,,
768,96.56152344,,,
767.5,96.60947418,,,
767,96.64810181,,,
766.5,96.67756653,,,
766,96.70475769,,,
765.5,96.71943665,,,
765,96.74534607,,,
764.5,96.73814392,,,
764,96.79310608,,,
763.5,96.84790802,,,
763,96.8703537,,,
762.5,96.89276886,,,
762,96.92302704,,,
761.5,96.95371246,,,
761,96.9897995,,,
760.5,97.00167084,,,
760,97.01403046,,,
759.5,97.08901978,,,
759,97.11652374,,,
758.5,97.13430023,,,
758,97.15625,,,
757.5,97.18036652,,,
757,97.22719574,,,
756.5,97.24806213,,,
756,97.27243042,,,
755.5,97.32632446,,,
755,97.37108612,,,
754.5,97.36421204,,,
754,97.41020966,,,
753.5,97.44745636,,,
753,97.47160339,,,
752.5,97.50163269,,,
752,97.53255463,,,
751.5,97.58084869,,,
751,97.60901642,,,
750.5,97.65893555,,,
750,97.65576172,,,
749.5,97.69403839,,,
749,97.72775269,,,
748.5,97.75214386,,,
748,97.80511475,,,
747.5,97.84111023,,,
747,97.86849213,,,
746.5,97.86846924,,,
746,97.94282532,,,
745.5,97.93796539,,,
745,98.00040436,,,
744.5,98.05223083,,,
744,98.07891083,,,
743.5,98.1048584,,,
743,98.13806152,,,
742.5,98.15892792,,,
742,98.18630219,,,
741.5,98.22174835,,,
741,98.26928711,,,
740.5,98.32423401,,,
740,98.30630493,,,
739.5,98.36458588,,,
739,98.3828125,,,
738.5,98.4284668,,,
738,98.45252991,,,
737.5,98.50724792,,,
737,98.53320313,,,
736.5,98.55684662,,,
736,98.60962677,,,
735.5,98.60992432,,,
735,98.65999603,,,
734.5,98.67105103,,,
734,98.70900726,,,
733.5,98.78066254,,,
733,98.80015564,,,
732.5,98.82489777,,,
732,98.85275269,,,
731.5,98.86001587,,,
731,98.88567352,,,
730.5,98.9349823,,,
730,98.98513031,,,
729.5,99.0006485,,,
729,99.03636932,,,
728.5,99.08891296,,,
728,99.08979797,,,
727.5,99.15116119,,,
727,99.15357208,,,
726.5,99.20780182,,,
726,99.23854828,,,
725.5,99.26554871,,,
725,99.28488922,,,
724.5,99.30900574,,,
724,99.35560608,,,
723.5,99.40065765,,,
723,99.4378891,,,
722.5,99.46263885,,,
722,99.48264313,,,
721.5,99.50053406,,,
721,99.53581238,,,
720.5,99.56639862,,,
720,99.58628082,,,
719.5,99.64293671,,,
719,99.67339325,,,
718.5,99.69589233,,,
718,99.71569824,,,
717.5,99.73900604,,,
717,99.76952362,,,
716.5,99.79598236,,,
716,99.84265137,,,
715.5,99.87314606,,,
715,99.90730286,,,
714.5,99.91663361,,,
714,99.95108795,,,
713.5,99.97632599,,,
713,99.99234772,,,
712.5,100.0425186,,,
712,100.0762024,,,
711.5,100.1057358,,,
711,100.1100388,,,
710.5,100.1543884,,,
710,100.1581345,,,
709.5,100.2035294,,,
709,100.2453766,,,
708.5,100.2643967,,,
708,100.2883682,,,
707.5,100.3196259,,,
707,100.3259048,,,
706.5,100.3492966,,,
706,100.4032974,,,
705.5,100.4103546,,,
705,100.4526825,,,
704.5,100.4696274,,,
704,100.5020752,,,
703.5,100.5127182,,,
703,100.5570679,,,
702.5,100.5792618,,,
702,100.6104126,,,
701.5,100.623909,,,
701,100.6408463,,,
700.5,100.6604691,,,
700,100.6740799,,,
699.5,100.7403259,,,
699,100.7500381,,,
698.5,100.7743607,,,
698,100.7916718,,,
697.5,100.8140106,,,
697,100.8318634,,,
696.5,100.8627167,,,
696,100.8884811,,,
695.5,100.9100952,,,
695,100.9261932,,,
694.5,100.9632797,,,
694,100.96595,,,
693.5,101.0099869,,,
693,101.0496292,,,
692.5,101.0483017,,,
692,101.0782394,,,
691.5,101.0949478,,,
691,101.1191101,,,
690.5,101.1681213,,,
690,101.1821365,,,
689.5,101.2039795,,,
689,101.2174225,,,
688.5,101.2328873,,,
688,101.2497406,,,
687.5,101.2609329,,,
687,101.3118591,,,
686.5,101.3326492,,,
686,101.3579254,,,
685.5,101.3759155,,,
685,101.3834839,,,
684.5,101.4154816,,,
684,101.4389496,,,
683.5,101.4538269,,,
683,101.4743118,,,
682.5,101.4863129,,,
682,101.5152588,,,
681.5,101.5569534,,,
681,101.570282,,,
680.5,101.6001587,,,
680,101.6215897,,,
679.5,101.6259766,,,
679,101.6499634,,,
678.5,101.6825943,,,
678,101.6949158,,,
677.5,101.729393,,,
677,101.7433319,,,
676.5,101.7612228,,,
676,101.7728577,,,
675.5,101.7840042,,,
675,101.8375397,,,
674.5,101.8485184,,,
674,101.8685608,,,
673.5,101.8705215,,,
673,101.9081345,,,
672.5,101.9333801,,,
672,101.9471054,,,
671.5,101.9821625,,,
671,102.0023804,,,
670.5,102.0104294,,,
670,102.0311813,,,
669.5,102.0425186,,,
669,102.089325,,,
668.5,102.1108398,,,
668,102.127388,,,
667.5,102.14151,,,
667,102.1608582,,,
666.5,102.1750336,,,
666,102.1877899,,,
665.5,102.2409439,,,
665,102.255188,,,
664.5,102.2701263,,,
664,102.2837067,,,
663.5,102.306076,,,
663,102.3264084,,,
662.5,102.3418579,,,
662,102.3731384,,,
661.5,102.4119034,,,
661,102.4201965,,,
660.5,102.4399872,,,
